id,name
Single_Driver+Low_Income+Rural+Midsize+BEV_300,"Composition = Single Driver, Income = Low Income, Urbanity = Rural, Class = Midsize, Technology = BEV 300"
Single_Driver+Low_Income+Rural+SUV+BEV_100,"Composition = Single Driver, Income = Low Income, Urbanity = Rural, Class = SUV, Technology = BEV 100"
Single_Driver+Low_Income+Rural+SUV+BEV_300,"Composition = Single Driver, Income = Low Income, Urbanity = Rural, Class = SUV, Technology = BEV 300"
Single_Driver+Low_Income+Rural+Pickup+BEV_100,"Composition = Single Driver, Income = Low Income, Urbanity = Rural, Class = Pickup, Technology = BEV 100"
Single_Driver+Low_Income+Rural+Pickup+BEV_300,"Composition = Single Driver, Income = Low Income, Urbanity = Rural, Class = Pickup, Technology = BEV 300"
Single_Driver+Middle_Income+Urban+Compact+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Urban, Class = Compact, Technology = BEV 100"
Single_Driver+Middle_Income+Urban+Compact+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Urban, Class = Compact, Technology = BEV 300"
Single_Driver+Middle_Income+Urban+Midsize+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Urban, Class = Midsize, Technology = BEV 100"
Single_Driver+Middle_Income+Urban+Midsize+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Urban, Class = Midsize, Technology = BEV 300"
Single_Driver+Middle_Income+Urban+SUV+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Urban, Class = SUV, Technology = BEV 100"
Single_Driver+Middle_Income+Urban+SUV+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Urban, Class = SUV, Technology = BEV 300"
Single_Driver+Middle_Income+Urban+Pickup+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Urban, Class = Pickup, Technology = BEV 100"
Single_Driver+Middle_Income+Urban+Pickup+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Urban, Class = Pickup, Technology = BEV 300"
Single_Driver+Middle_Income+Suburban+Compact+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Suburban, Class = Compact, Technology = BEV 100"
Single_Driver+Middle_Income+Suburban+Compact+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Suburban, Class = Compact, Technology = BEV 300"
Single_Driver+Middle_Income+Suburban+Midsize+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Suburban, Class = Midsize, Technology = BEV 100"
Single_Driver+Middle_Income+Suburban+Midsize+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Suburban, Class = Midsize, Technology = BEV 300"
Single_Driver+Middle_Income+Suburban+SUV+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Suburban, Class = SUV, Technology = BEV 100"
Single_Driver+Middle_Income+Suburban+SUV+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Suburban, Class = SUV, Technology = BEV 300"
Single_Driver+Middle_Income+Suburban+Pickup+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Suburban, Class = Pickup, Technology = BEV 100"
Single_Driver+Middle_Income+Suburban+Pickup+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Suburban, Class = Pickup, Technology = BEV 300"
Single_Driver+Middle_Income+Second_City+Compact+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Second City, Class = Compact, Technology = BEV 100"
Single_Driver+Middle_Income+Second_City+Compact+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Second City, Class = Compact, Technology = BEV 300"
Single_Driver+Middle_Income+Second_City+Midsize+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Second City, Class = Midsize, Technology = BEV 100"
Single_Driver+Middle_Income+Second_City+Midsize+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Second City, Class = Midsize, Technology = BEV 300"
Single_Driver+Middle_Income+Second_City+SUV+BEV_100,"Composition = Single Driver, Income = Middle Income, Urbanity = Second City, Class = SUV, Technology = BEV 100"
Single_Driver+Middle_Income+Second_City+SUV+BEV_300,"Composition = Single Driver, Income = Middle Income, Urbanity = Second City, Class = SUV, Technology = BEV 300"
