id,name
mobile_home,Mobile Home
multifamily_2_to_4_units,Multifamily 2 To 4 Units
multifamily_5_plus_units,Multifamily 5 Plus Units
single_family_attached,Single Family Attached
single_family_detached,Single Family Detached
