from_id,to_id
G1300690,EST
G1300710,EST
G1300730,EST
G1300750,EST
G1300770,EST
G1300790,EST
G1300810,EST
G1300830,EST
G1300850,EST
G1300870,EST
G1300890,EST
G1300910,EST
G1300930,EST
G1300950,EST
G1300970,EST
G1300990,EST
G1301010,EST
G1301030,EST
G1301050,EST
G1301070,EST
G1301090,EST
G1301110,EST
G1301130,EST
G1301150,EST
G1301170,EST
G1301190,EST
G1301210,EST
G1301230,EST
G1301250,EST
G1301270,EST
G1301290,EST
G1301310,EST
G1301330,EST
G1301350,EST
G1301370,EST
G1301390,EST
G1301410,EST
G1301430,EST
G1301450,EST
G1301470,EST
G1301490,EST
G1301510,EST
G1301530,EST
G1301550,EST
G1301570,EST
G1301590,EST
G1301610,EST
G1301630,EST
G1301650,EST
G1301670,EST
G1301690,EST
G1301710,EST
G1301730,EST
G1301750,EST
G1301770,EST
G1301790,EST
G1301810,EST
G1301830,EST
G1301850,EST
G1301870,EST
G1301890,EST
G1301910,EST
G1301930,EST
G1301950,EST
G1301970,EST
G1301990,EST
G1302010,EST
G1302050,EST
G1302070,EST
G1302090,EST
G1302110,EST
G1302130,EST
G1302150,EST
G1302170,EST
G1302190,EST
G1302210,EST
G1302230,EST
G1302250,EST
G1302270,EST
G1302290,EST
G1302310,EST
G1302330,EST
G1302350,EST
G1302370,EST
G1302390,EST
G1302410,EST
G1302430,EST
G1302450,EST
G1302470,EST
G1302490,EST
G1302510,EST
G1302530,EST
G1302550,EST
G1302570,EST
G1302590,EST
G1302610,EST
G1302630,EST
G1302650,EST
G1302670,EST
G1302690,EST
G1302710,EST
G1302730,EST
G1302750,EST
G1302770,EST
G1302790,EST
G1302810,EST
G1302830,EST
G1302850,EST
G1302870,EST
G1302890,EST
G1302910,EST
G1302930,EST
G1302950,EST
G1302970,EST
G1302990,EST
G1303010,EST
G1303030,EST
G1303050,EST
G1303070,EST
G1303090,EST
G1303110,EST
G1303130,EST
G1303150,EST
G1303170,EST
G1303190,EST
G1303210,EST
G1600010,MST
G1600030,MST
G1600050,MST
G1600070,MST
G1600090,PST
G1600110,MST
G1600130,MST
G1600150,MST
G1600170,PST
G1600190,MST
G1600210,PST
G1600230,MST
G1600250,MST
G1600270,MST
G1600290,MST
G1600310,MST
G1600330,MST
G1600350,PST
G1600370,MST
G1600390,MST
G1600410,MST
G1600430,MST
G1600450,MST
G1600470,MST
G1600490,PST
G1600510,MST
G1600530,MST
G1600550,PST
G1600570,PST
G1600590,MST
G1600610,PST
G1600630,MST
G1600650,MST
G1600670,MST
G1600690,PST
G1600710,MST
G1600730,MST
G1600750,MST
G1600770,MST
G1600790,PST
G1600810,MST
G1600830,MST
G1600850,MST
G1600870,MST
G1700010,CST
G1700030,CST
G1700050,CST
G1700070,CST
G1700090,CST
G1700110,CST
G1700130,CST
G1700150,CST
G1700170,CST
G1700190,CST
G1700210,CST
G1700230,CST
G1700250,CST
G1700270,CST
G1700290,CST
G1700310,CST
G1700330,CST
G1700350,CST
G1700370,CST
G1700390,CST
G1700410,CST
G1700430,CST
G1700450,CST
G1700470,CST
G1700490,CST
G1700510,CST
G1700530,CST
G1700550,CST
G1700570,CST
G1700590,CST
G1700610,CST
G1700630,CST
G1700650,CST
G1700670,CST
G1700690,CST
G1700710,CST
G1700730,CST
G1700750,CST
G1700770,CST
G1700790,CST
G1700810,CST
G1700830,CST
G1700850,CST
G1700870,CST
G1700890,CST
G1700910,CST
G1700930,CST
G1700950,CST
G1700970,CST
G1700990,CST
G1701010,CST
G1701030,CST
G1701050,CST
G1701070,CST
G1701090,CST
G1701110,CST
G1701130,CST
G1701150,CST
G1701170,CST
G1701190,CST
G1701210,CST
G1701230,CST
G1701250,CST
G1701270,CST
G1701290,CST
G1701310,CST
G1701330,CST
G1701350,CST
G1701370,CST
G1701390,CST
G1701410,CST
G1701430,CST
G1701450,CST
G1701470,CST
G1701490,CST
G1701510,CST
G1701530,CST
G1701550,CST
G1701570,CST
G1701590,CST
G1701610,CST
G1701630,CST
G1701650,CST
G1701670,CST
G1701690,CST
G1701710,CST
G1701730,CST
G1701750,CST
G1701770,CST
G1701790,CST
G1701810,CST
G1701830,CST
G1701850,CST
G1701870,CST
G1701890,CST
G1701910,CST
G1701930,CST
G1701950,CST
G1701970,CST
G1701990,CST
